,Word,Word,Word,Word,Word,Word,Word,Word,Word,Word,Word,Word,Word,Word,Word,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight,Weight
Rank,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,earth,war,movie,kill,agent,film,girl,american,help,kill,reach,love,local,leave,evil,76.2933204195372,42.96948453224485,29.407906365335634,10.667252791467543,34.54555193758616,22.020065907774107,30.75430234445433,25.478244448416728,91.44481832460964,44.72464562708123,23.341559982281616,78.83415465815487,33.38989075199067,70.60157779055064,44.18853938617808
1,scientist,officer,film,small,secret,life,young,man,return,young,pilot,fall,money,man,magic,58.846355284168276,28.805895858606625,29.388595984933485,9.833331536948204,17.298138061006252,17.22177855994008,26.97838927707358,16.522024542244054,80.39912289739921,43.041844963375944,20.305320366441645,69.96718202138531,26.37408093429942,62.57419234596068,28.009999999996126
2,destroy,world war,play,force,spy,series,end,film,escape,discover,place,marry,pay,body,film,48.49239804973216,28.51836731400522,23.764789146559153,9.405655959975833,17.27647216635193,11.411728753969493,22.3345584518966,15.812838017323875,79.71924877445143,35.61626147232545,19.237875577227264,54.26592920001612,25.142547890740847,59.5088345325494,23.87964538595855
3,discover,man,plot,try,security,die,come,kill,try,woman,attempt,marriage,work,room,story,45.46994690169304,26.863552373179832,18.143351577251885,8.034773063537527,14.009999999995932,11.215266420045053,21.924613384230476,15.219227554847949,78.20208191600085,35.03646569507796,19.006679926056137,47.37798954057863,24.68600036248794,56.6096559829843,22.282249950977867
4,planet,world,music,follow,rocket,man,son,camp,away,family,turn,fall love,help,tell,world,43.46159486876456,25.70795076250464,18.119074581609475,7.842677119989194,13.892447721152179,11.13899506636477,20.98718966868623,14.824698185920013,67.36189633167207,28.62332668153392,18.809403266889113,42.22294186143933,24.31348905041039,55.94474235464232,21.57913176338627
5,space,german,tv,commit,flight,conflict,wife,realize,soon,year,build,live,murder,ask,meet,39.72515108882125,25.552388059670495,13.8757545574286,7.662051283648719,12.510211449026306,11.02088819586917,20.52501905092394,14.6480587156561,64.66532387750216,26.84433655117804,17.311197205776637,35.73362533643002,19.240771074444748,54.4872919508746,17.84432924891443
6,monster,end,role,fight,secret agent,human,soon,support,leave,life,intend,daughter,leave,dead,boy,35.17856701398077,25.032453328920894,13.505989561854177,7.244871460649613,10.980076158472563,10.432090283104628,19.95211000159072,14.00678565099653,63.216047576646226,23.297820258846183,17.27060540167965,35.69230815176328,18.348968989710176,51.43837475629662,15.401392631244306
7,alien,film,director,hold,know,old,father,lead,arrive,local,time,return,town,begin,travel,34.00999999999759,22.199959171448338,13.345614236205842,7.2255070621172,10.51461406793393,10.40309183034519,19.797584209653305,14.002108891251769,62.79429684021608,23.21994119176948,17.041326719705904,34.40760546629624,18.330023288824883,51.21929054438249,14.784482433539756
8,giant,ii,scene,lead,carry,mother,man,soldier,break,brother,life,meet,steal,night,adventure,33.00747986380444,21.009999999997397,13.16370766883225,6.7244667080730745,9.7306723463461,9.390946448522854,19.42682353136254,13.354310655562479,60.598722657394866,22.761055611278117,16.62766947889543,34.1719074077441,18.10339137687332,50.595996368896934,14.308983744488671
9,creature,war ii,dance,trap,kidnap,end,life,include,attack,identity,control,tell,owner,later,birth,31.655889046132145,21.009999999997397,12.815895054583251,6.675700574815923,9.220455494783373,9.315661875130372,18.48322029663875,12.953340762368427,59.54535963346109,22.341864070271605,16.39807015501045,32.8727564129796,18.051864728043256,50.37622199326197,13.805509301597999
